score,review
4.0 out of 5 stars,"
  Nice shirt for outside work or play. Not something you would wear to an office. Well made, and very comfortable.
"
2.0 out of 5 stars,"
  You get what you pay for. After one wash, consider it just another cloth to wipe and clean up your dog’s piss, clean a spill, or just to wipe your ass with. Fit was smaller than expected, but with these cheap companies, quality isn’t their strong-suit.
"
5.0 out of 5 stars,"
  Great shirt, washes well and leaves no wrinkles - BONUS! Our son works at Target and they are a great find!
"
5.0 out of 5 stars,"
  great product, excellent service and would buy from again
"
3.0 out of 5 stars,"
  Almost too big. Retains heat super well, makes me sweat at work!! Do not reccommend.
"
5.0 out of 5 stars,"
  Great shirts.  Bought several different colors.  Great fit.  Great price. Great shirt that fits the way a shirt should.
"
5.0 out of 5 stars,"
  My husband needed these for work so I ordered him two, he says they are comfortable and breathable. I find them easy to clean and they fit well even after washing. They arrived a lot sooner than the expected delivery date, which I always appreciate. These are good quality shirts and I would recommend them.
"
3.0 out of 5 stars,"
  These run a bit small, and I found them to be thin. Order one size up for summer and you should be happy!
"
3.0 out of 5 stars,"
  The shirt fits well and feels nice. However it is very thin. Given it's white, you can pretty much see through it.
"
5.0 out of 5 stars,"
  Nice work polo,nice fit as well. seems like Good quality.
"
5.0 out of 5 stars,"
  My boyfriend loves this shirt even though he’s normally a XL guy shirts end up shrinking up on him so we went a size bigger and after washing and drying this shirt it was a perfect. Still a little wide but the right length.
"
3.0 out of 5 stars,"
  To light weight for my liking. I was looking for a thick work shirt.
"
5.0 out of 5 stars,"
  I'm a large in women got few of these on medium they fits perfectly. Choose the men sizes since its way cheaper then women sizes us or a polo anywho.
"
5.0 out of 5 stars,"
  Got 3 of these for my sons work. Size L...he is 6’1” about 190. It’s loose but not too big. Great for work. They have washed up nicely. Weekly washing for 4 months now and still going strong. I’d say great for the price, good well wearing material, true to size.
"
5.0 out of 5 stars,"
  Fits well (size appropriate), washes well (no shrinking, no pills), and so far it's holding up very well.  Great shirt for the price!
"
4.0 out of 5 stars,"
  Doesn't have that thick expensive feel, but it works for me. I wear this type of shirt frequently for work, and sometimes get them stained, so I go through about 4 or more a year.  Saved me a some cash.
"
4.0 out of 5 stars,"
  Arrived early. Nice looking shirts. They are going to be work shirts, and they are perfect for that purpose.
"
3.0 out of 5 stars,"
  Very light material, for summer wear.<br>The white was like a “see-thru thin”.<br>Also....Customer Service was amazing. Couldn’t ask for more!
"
5.0 out of 5 stars,"
  Great shirt. Blue color was extremely faded, but it will do.
"
5.0 out of 5 stars,"
  I bought several of these for my grandson for school. These shirts have a velvety feel to them and are not cheaply made! I am impressed. They are easy-care and fit with enough room to be comfortable (he has a husky build). The sleeves come down past his wrist just enough to cover them unlike some ""long-sleeved"" polos. They are, in my opinion, bright white and look very nice on him. I had searched the internet for other long-sleeve, white polos and did some math and these came out as the best buy for volume. I think it was an excellent buy. The packaging was secure, delivery fast, and price was great for budget-minded purchasing.
"
4.0 out of 5 stars,"
  Great price for two ugly blue shirts. . . I don’t hate the shirts just the Color. . .
"
5.0 out of 5 stars,"
  Very nice
"
4.0 out of 5 stars,"
  Great fit
"
3.0 out of 5 stars,"
  Not as  breathable or “wicking” as I hoped for.
"
4.0 out of 5 stars,"
  Just as others have written, this polo is more like tshirt material but it fits great and is comfortable. The collar has held up nicely after several washes. If you remove it from the dryer immediatel there are not many wrinkles.
"
5.0 out of 5 stars,"
  I got this for my husband and it's lightweight for the summer.  He needs to wear long sleeves at all times and this really fits the bill!
"
4.0 out of 5 stars,"
  Overall good shirt. Use as undershirt.
"
4.0 out of 5 stars,"
  New, fits well. Product arrives a day later than promised.
"
5.0 out of 5 stars,"
  Horrible shirts. Wrinkled to the point you can't even iron them out. Luckily, they're cheap and perfect for getting bleach all over them.
"
5.0 out of 5 stars,"
  Great fit, decent fabric quality, and it didn't seem to bleed in the wash, which (given the color) is fantastic!
"
5.0 out of 5 stars,"
  Hubby pleased.
"
5.0 out of 5 stars,"
  WITH AMAZON, MY MOM CAN SHOP FOR ME JUST AS IF SHE WERE AT A STORE BUT SHE CAN'T GO TO A STORE SO THIS ALLOWS HER TO BUY GIFTS FOR ME AND OTHERS THAT SHE WOULDN'T OTHERWISE BE ABLE TO BUY. THIS WAS ANOTHER SUCCESS STORY. IT LOOKS GOOD RIGHT OUT OF THE DRYER AND IS SOFT AND COMFORTABLE TO WEAR. WE LIVE IN A HIGH DESERT AREA AND THIS MATERIAL IS TO BE COMFORTABLE YEAR ROUND. I'VE HAD IT FOR A WHILE NOW AND IT 'S BEEN WASHED MANY TIMES BUT IT HAS NEVER PILLED UP WHICH NOT ONLY LOOKS BAD BUT IS REALLY UNCOMFORTABLE AS WELL. THANKS AMAZON FOR MAKING IT EASY FOR MY MOM TO SHOP FOR ME AND THIS WAY SHE CAN LEAVE AN ITEM IN MY CART AND IF I DON'T REMOVE IT, SHE KNOWS I LIKE IT. IT'S A FOOLPROOF WAY OF GIVING. THERE'S NOT AN ELEMENT OF SURPRISE BUT ALSO NO ELEMENT OF SHOCK - THE GIFT NEVER TURNS OUT BADLY THIS WAY AND THERE ARE USUALLY EVIEWS FROM OTHER CUSTOMERS THAT ONE CAN LOOK THROUGH TO AID IN MAKING A FINAL DECISION. AMAZON IS DEFINITELY THE BEST WAY TO SHOP FOR OUR FAMILY AND THIS SHIRT WAS A GOOD GIFT THAT HASN'T FADED, STILL HAS THE SAME COLOR AS WHEN I FIRST GOT IT AND AS AN ASIDE, THE COLLAR ON THIS SHIRT DOESN'T ROLL LIKE SOME OF THE BRANDS OF POLO SHIRTS I'VE OWNED IN THE PAST.
"
5.0 out of 5 stars,"
  As advertised
"
5.0 out of 5 stars,"
  This is a nice basic uniform shirt. I wish I had bought more when it was just $10.
"
4.0 out of 5 stars,"
  Good quality with the price. I have not noticed much wrinkle. With this price I am satisfied with the product
"
5.0 out of 5 stars,"
  I like the comfort of the shirt, very good. I recommend anyone needs a long sleeve polo, this is it.
"
5.0 out of 5 stars,"
  Ordered for Christmas pictures for husband, it looked nice to match our son!
"
3.0 out of 5 stars,"
  Basically a thin white long sleeve T-shirt with a collar. I was expecting the nice thick Polo shirt material, whatever it's called. You get what you pay for.
"
4.0 out of 5 stars,"
  Simple polo shirt, good for most any casual event or work if you are in a call-center type place. They could have a little more ""shape"" to them, but are fine for what they are. I have bought this same shirt in several different colors. The colors don't seem to be fading as fast as some other brands. I would buy again, for sure.
"
3.0 out of 5 stars,"
  and not listed
"
4.0 out of 5 stars,"
  So far, so good.  It fit.  Based on reviews, I didn't dry it, I placed it on the rack to dry.  Color didn't run on other clothes.  I will say, it's thinner material than I thought, but still does the job. Huband says it's comfy, and roomy.
"
1.0 out of 5 stars,"
  Garbage quality material collected lint in the dryer like it was its job. As you can see from the photos it looks horrible.
"
5.0 out of 5 stars,"
  Bought these for my husband.  Great quality and have help up really well after numerous washings.  I haven't found any notable shrinkage issues, and the color has stayed true.  Was looking for a nice polo-type shirt without having to spend a bundle, since this would be used for work and I am very pleased with this purchase.
"
1.0 out of 5 stars,"
  Thin &amp; cheap material. It’s also see through too.
"
3.0 out of 5 stars,"
  The shirt is good but wish it was a little smaller because after repeated washing, zero shrinkage
"
4.0 out of 5 stars,"
  Medium size is smaller than expected. Thin material. Prob only good to wear under a sweater like a T-shirt.
"
5.0 out of 5 stars,"
  Ordered green for a new job. I was happy with the price. It is smell resistant, and I have not stained it yet, but it seems like a normal shirt pretty much. I wouldn't put too much faith in the stain resistance, since when I spill water on it, it acts like normal fabric. Since I am a bigger woman, I often order men's, and this fit as expected for my approximation, and did work even considering my chest. Would recommend.
"
